transaction_id,customer_id,product_id,category,quantity,price,total_spent,timestamp
T001351,C00299,P00186,Fruits,6,165.33,991.98,2024-09-30T16:56:56
T001352,C00306,P00176,Fruits,2,108.31,216.62,2024-09-08T13:21:33
T001353,C00064,P00340,Snacks,2,75.94,151.88,2024-01-28T18:07:42
T001354,C00178,P00413,Beverages,9,173.13,1558.17,2024-02-24T20:38:38
T001355,C00881,P00388,Dairy,8,66.61,532.88,2024-02-21T22:14:24
T001356,C00035,P00299,Dairy,10,147.31,1473.1,2024-07-11T09:15:21
T001357,C00011,P00161,Beverages,7,148.09,1036.63,2024-02-12T07:31:16
T001358,C00944,P00096,Beverages,5,85.9,429.5,2024-03-27T16:16:59
T001359,C00841,P00445,Vegetables,4,88.03,352.12,2024-10-05T05:21:46
T001360,C00017,P00177,Beverages,1,43.75,43.75,2024-03-01T04:10:23
T001361,C00686,P00381,Fruits,1,19.26,19.26,2024-05-15T15:52:38
T001362,C00389,P00013,Snacks,1,29.32,29.32,2024-03-10T21:43:47
T001363,C00137,P00342,Snacks,1,192.9,192.9,2024-09-06T19:38:15
T001364,C00752,P00494,Dairy,7,59.87,419.09,2024-08-18T17:13:21
T001365,C00501,P00050,Dairy,7,178.52,1249.64,2024-04-14T07:29:39
T001366,C00845,P00103,Beverages,2,119.92,239.84,2024-06-15T17:24:04
T001367,C00262,P00220,Bakery,1,32.62,32.62,2024-04-22T03:20:56
T001368,C00978,P00118,Bakery,9,197.14,1774.26,2024-06-05T23:02:49
T001369,C00745,P00251,Vegetables,10,107.26,1072.6,2024-09-13T21:48:21
T001370,C00141,P00073,Snacks,4,167.56,670.24,2024-08-19T18:03:57
T001371,C00110,P00447,Fruits,8,178.62,1428.96,2024-04-02T04:02:02
T001372,C00953,P00046,Fruits,7,32.83,229.81,2024-06-17T06:33:40
T001373,C00373,P00038,Beverages,9,11.92,107.28,2024-07-15T23:48:48
T001374,C00971,P00433,Bakery,6,24.31,145.86,2024-05-08T13:32:32
T001375,C00477,P00170,Bakery,7,8.37,58.59,2024-04-20T08:45:34
T001376,C00311,P00052,Fruits,7,22.98,160.86,2024-03-02T17:26:29
T001377,C00718,P00007,Snacks,1,41.91,41.91,2024-03-19T23:09:24
T001378,C00916,P00238,Beverages,10,190.16,1901.6,2024-10-31T00:10:20
T001379,C00668,P00135,Vegetables,1,129.49,129.49,2024-09-16T13:09:10
T001380,C00026,P00373,Vegetables,2,180.39,360.78,2024-03-10T04:51:36
T001381,C00437,P00338,Dairy,5,154.94,774.7,2024-07-31T08:06:53
T001382,C00098,P00213,Bakery,9,59.35,534.15,2024-09-27T06:24:20
T001383,C00338,P00420,Snacks,10,115.66,1156.6,2024-07-01T11:27:48
T001384,C00084,P00372,Beverages,2,169.03,338.06,2024-07-10T14:12:11
T001385,C00219,P00038,Beverages,8,11.92,95.36,2024-09-17T01:23:56
T001386,C00799,P00062,Dairy,10,162.74,1627.4,2024-02-21T14:33:47
T001387,C00578,P00035,Vegetables,5,94.66,473.3,2024-04-09T07:31:01
T001388,C00271,P00342,Dairy,6,192.9,1157.4,2024-09-06T18:34:28
T001389,C00316,P00313,Dairy,6,30.43,182.58,2024-02-13T08:57:40
T001390,C00875,P00132,Vegetables,8,128.01,1024.08,2024-04-09T21:47:55
T001391,C00507,P00207,Dairy,9,122.86,1105.74,2024-10-19T23:56:19
T001392,C00953,P00480,Vegetables,10,89.44,894.4,2024-07-01T23:55:45
T001393,C00943,P00106,Snacks,2,171.28,342.56,2024-03-23T08:23:41
T001394,C00855,P00204,Fruits,9,134.01,1206.09,2024-02-08T01:05:44
T001395,C00099,P00080,Snacks,10,36.92,369.2,2024-09-12T22:19:09
T001396,C00116,P00060,Snacks,4,132.1,528.4,2024-05-26T22:20:21
T001397,C00534,P00040,Beverages,3,178.43,535.29,2024-06-16T01:08:50
T001398,C00317,P00191,Beverages,5,54.36,271.8,2024-03-29T13:08:03
T001399,C00101,P00346,Vegetables,7,128.63,900.41,2024-06-23T23:13:22
T001400,C00515,P00362,Vegetables,10,40.93,409.3,2024-03-08T03:15:13
T001401,C00107,P00178,Dairy,5,8.83,44.15,2024-01-19T10:27:37
T001402,C00154,P00275,Snacks,8,190.06,1520.48,2024-06-15T16:27:42
T001403,C00686,P00373,Fruits,4,180.39,721.56,2024-02-04T23:06:04
T001404,C00799,P00305,Vegetables,1,41.9,41.9,2024-04-22T22:38:26
T001405,C00290,P00049,Bakery,7,124.04,868.28,2024-09-05T01:02:51
T001406,C00334,P00147,Dairy,5,101.19,505.95,2024-08-23T11:20:22
T001407,C00256,P00416,Beverages,10,57.72,577.2,2024-10-15T12:24:42
T001408,C00904,P00386,Bakery,5,37.39,186.95,2024-09-14T04:27:39
T001409,C00601,P00203,Fruits,9,186.27,1676.43,2024-01-30T08:17:24
T001410,C00276,P00127,Dairy,3,154.38,463.14,2024-07-12T10:23:56
T001411,C00075,P00388,Fruits,10,66.61,666.1,2024-08-07T23:14:43
T001412,C00866,P00292,Dairy,9,198.72,1788.48,2024-08-11T21:04:01
T001413,C00654,P00432,Bakery,10,16.62,166.2,2024-06-13T03:53:26
T001414,C00336,P00470,Bakery,8,150.98,1207.84,2024-01-29T06:36:07
T001415,C00523,P00200,Bakery,7,161.45,1130.15,2024-04-19T04:17:51
T001416,C00322,P00018,Beverages,7,52.74,369.18,2024-03-03T06:36:01
T001417,C00564,P00332,Snacks,5,62.57,312.85,2024-09-14T10:32:59
T001418,C00217,P00345,Fruits,10,67.56,675.6,2024-08-12T00:18:15
T001419,C00045,P00277,Fruits,9,107.05,963.45,2024-01-20T12:47:15
T001420,C00805,P00328,Bakery,7,175.79,1230.53,2024-11-15T02:16:17
T001421,C00496,P00131,Dairy,7,99.04,693.28,2024-04-05T15:05:49
T001422,C00129,P00314,Vegetables,2,177.19,354.38,2024-06-29T09:46:51
T001423,C00572,P00363,Dairy,2,140.94,281.88,2024-02-08T01:28:52
T001424,C00743,P00380,Beverages,9,136.92,1232.28,2024-05-28T08:42:52
T001425,C00948,P00068,Vegetables,6,120.05,720.3,2024-10-05T09:12:08
T001426,C00400,P00271,Snacks,5,119.35,596.75,2024-06-22T05:05:32
T001427,C00261,P00339,Vegetables,3,27.22,81.66,2024-08-07T05:17:09
T001428,C00696,P00451,Snacks,3,47.2,141.6,2024-07-31T12:25:06
T001429,C00790,P00196,Snacks,5,59.17,295.85,2024-04-07T22:26:07
T001430,C00979,P00042,Dairy,5,62.19,310.95,2024-06-24T11:55:06
T001431,C00671,P00097,Vegetables,1,182.87,182.87,2024-01-29T10:50:34
T001432,C00523,P00281,Snacks,10,190.28,1902.8,2024-02-16T11:00:20
T001433,C00194,P00234,Vegetables,1,30.46,30.46,2024-05-18T03:58:39
T001434,C00092,P00314,Fruits,4,177.19,708.76,2024-06-23T08:34:15
T001435,C00796,P00060,Dairy,9,132.1,1188.9,2024-03-30T17:48:19
T001436,C00631,P00204,Fruits,10,134.01,1340.1,2024-10-13T10:59:51
T001437,C00827,P00497,Snacks,8,73.49,587.92,2024-06-30T12:04:58
T001438,C00478,P00348,Bakery,1,127.5,127.5,2024-02-22T12:29:12
T001439,C00676,P00048,Vegetables,3,80.21,240.63,2024-02-25T11:18:30
T001440,C00994,P00399,Dairy,7,199.41,1395.87,2024-01-08T04:40:16
T001441,C00496,P00031,Vegetables,5,8.84,44.2,2024-06-28T05:11:11
T001442,C00498,P00016,Vegetables,7,96.81,677.67,2024-05-17T14:10:42
T001443,C00960,P00118,Fruits,4,197.14,788.56,2024-06-20T20:09:30
T001444,C00480,P00282,Beverages,2,113.19,226.38,2024-09-30T09:02:26
T001445,C00781,P00440,Bakery,8,149.87,1198.96,2024-04-01T19:04:11
T001446,C00441,P00077,Dairy,6,75.38,452.28,2024-06-10T16:05:35
T001447,C00960,P00171,Vegetables,1,128.94,128.94,2024-10-29T22:11:18
T001448,C00027,P00377,Vegetables,8,113.38,907.04,2024-02-18T00:32:01
T001449,C00889,P00141,Fruits,8,153.06,1224.48,2024-10-19T04:09:26
T001450,C00295,P00413,Vegetables,9,173.13,1558.17,2024-04-09T20:07:26
T001451,C00701,P00231,Vegetables,9,7.27,65.43,2024-10-10T07:50:33
T001452,C00601,P00016,Dairy,1,96.81,96.81,2024-01-30T19:15:26
T001453,C00121,P00463,Snacks,2,85.36,170.72,2024-10-28T08:16:28
T001454,C00949,P00036,Bakery,7,78.16,547.12,2024-04-28T21:20:45
T001455,C00804,P00209,Snacks,4,180.76,723.04,2024-05-14T12:17:01
T001456,C00475,P00393,Snacks,8,128.23,1025.84,2024-05-20T22:17:48
T001457,C00513,P00093,Beverages,4,72.45,289.8,2024-04-22T23:54:23
T001458,C00253,P00216,Vegetables,4,157.59,630.36,2024-07-30T07:26:28
T001459,C00211,P00076,Beverages,6,88.44,530.64,2024-08-06T23:58:47
T001460,C00800,P00101,Beverages,6,93.55,561.3,2024-04-14T23:42:54
T001461,C00524,P00157,Fruits,5,145.87,729.35,2024-04-19T06:58:42
T001462,C00294,P00461,Dairy,2,104.4,208.8,2024-04-14T21:36:20
T001463,C00825,P00223,Fruits,10,167.98,1679.8,2024-10-21T13:10:17
T001464,C00956,P00129,Snacks,8,82.29,658.32,2024-07-13T15:29:21
T001465,C00982,P00478,Dairy,6,47.76,286.56,2024-06-07T20:19:38
T001466,C00441,P00080,Bakery,4,36.92,147.68,2024-11-05T17:42:27
T001467,C00941,P00183,Snacks,1,87.46,87.46,2024-06-08T09:41:51
T001468,C00534,P00343,Snacks,9,188.05,1692.45,2024-08-28T09:30:34
T001469,C00647,P00146,Vegetables,1,161.09,161.09,2024-06-20T19:46:44
T001470,C00387,P00059,Beverages,5,72.3,361.5,2024-05-28T23:28:41
T001471,C00829,P00193,Bakery,6,39.1,234.6,2024-10-18T12:28:17
T001472,C00409,P00203,Vegetables,10,186.27,1862.7,2024-11-10T15:14:23
T001473,C00413,P00293,Fruits,6,105.55,633.3,2024-10-30T13:16:54
T001474,C00001,P00110,Dairy,9,155.42,1398.78,2024-10-15T07:14:36
T001475,C00303,P00112,Vegetables,10,140.74,1407.4,2024-06-12T04:36:18
T001476,C00930,P00383,Bakery,4,179.48,717.92,2024-09-11T04:32:21
T001477,C00583,P00327,Bakery,1,122.87,122.87,2024-03-04T15:32:36
T001478,C00531,P00128,Snacks,6,59.31,355.86,2024-10-03T18:04:32
T001479,C00669,P00350,Beverages,9,120.53,1084.77,2024-08-11T18:44:24
T001480,C00422,P00381,Bakery,3,19.26,57.78,2024-07-03T19:32:17
T001481,C00962,P00328,Dairy,8,175.79,1406.32,2024-10-11T14:48:55
T001482,C00925,P00094,Fruits,7,106.81,747.67,2024-06-11T09:46:57
T001483,C00541,P00276,Dairy,9,111.05,999.45,2024-04-12T08:49:52
T001484,C00821,P00085,Beverages,10,13.03,130.3,2024-10-19T12:39:27
T001485,C00948,P00127,Dairy,6,154.38,926.28,2024-07-05T04:46:30
T001486,C00952,P00209,Dairy,3,180.76,542.28,2024-08-13T11:06:02
T001487,C00322,P00258,Snacks,9,143.89,1295.01,2024-04-24T01:52:40
T001488,C00993,P00489,Beverages,2,158.16,316.32,2024-09-14T08:47:05
T001489,C00111,P00282,Bakery,4,113.19,452.76,2024-04-23T02:29:51
T001490,C00414,P00168,Snacks,6,21.65,129.9,2024-03-29T11:07:45
T001491,C00787,P00130,Dairy,7,22.0,154.0,2024-03-26T12:28:54
T001492,C00175,P00454,Beverages,7,55.57,388.99,2024-10-16T14:03:43
T001493,C00975,P00197,Vegetables,3,57.17,171.51,2024-03-29T01:08:35
T001494,C00828,P00092,Fruits,3,142.22,426.66,2024-02-28T00:10:04
T001495,C00269,P00420,Snacks,5,115.66,578.3,2024-02-21T14:26:53
T001496,C00823,P00352,Dairy,2,82.44,164.88,2024-10-23T20:03:52
T001497,C00543,P00209,Beverages,3,180.76,542.28,2024-07-12T06:45:00
T001498,C00777,P00366,Bakery,2,85.23,170.46,2024-03-05T17:19:28
T001499,C00499,P00172,Vegetables,10,37.89,378.9,2024-08-30T10:53:46
T001500,C00675,P00438,Beverages,1,119.57,119.57,2024-04-10T02:31:19
T001501,C00444,P00206,Vegetables,6,184.76,1108.56,2024-06-02T23:43:23
T001502,C00346,P00166,Bakery,10,135.7,1357.0,2024-05-17T16:54:09
T001503,C00230,P00152,Vegetables,5,55.17,275.85,2024-05-13T09:37:28
T001504,C00184,P00143,Vegetables,1,13.4,13.4,2024-01-09T00:40:46
T001505,C00902,P00218,Beverages,10,186.21,1862.1,2024-03-19T06:56:08
T001506,C00584,P00369,Snacks,1,119.85,119.85,2024-03-20T15:30:57
T001507,C00350,P00112,Beverages,9,140.74,1266.66,2024-02-09T15:54:27
T001508,C00525,P00211,Snacks,8,50.21,401.68,2024-10-24T16:03:09
T001509,C00875,P00066,Dairy,6,130.46,782.76,2024-07-13T01:15:59
T001510,C00125,P00012,Vegetables,1,114.69,114.69,2024-11-10T00:46:11
T001511,C00934,P00093,Snacks,9,72.45,652.05,2024-11-13T09:30:34
T001512,C00701,P00460,Vegetables,7,14.71,102.97,2024-06-06T17:04:04
T001513,C00259,P00162,Bakery,6,169.04,1014.24,2024-06-27T18:46:11
T001514,C00346,P00217,Fruits,5,127.68,638.4,2024-07-19T04:26:02
T001515,C00653,P00073,Fruits,8,167.56,1340.48,2024-07-16T01:18:29
T001516,C00924,P00192,Vegetables,6,25.17,151.02,2024-09-26T20:04:02
T001517,C00571,P00020,Dairy,2,16.96,33.92,2024-01-31T19:53:00
T001518,C00331,P00243,Dairy,8,119.13,953.04,2024-10-05T07:25:46
T001519,C00259,P00094,Fruits,3,106.81,320.43,2024-10-19T22:55:10
T001520,C00802,P00019,Vegetables,5,114.24,571.2,2024-01-12T05:38:32
T001521,C00732,P00022,Vegetables,1,84.32,84.32,2024-04-26T08:10:59
T001522,C00439,P00499,Dairy,1,112.16,112.16,2024-08-20T20:40:15
T001523,C00675,P00209,Dairy,2,180.76,361.52,2024-07-13T10:22:33
T001524,C00845,P00162,Vegetables,7,169.04,1183.28,2024-01-07T10:02:27
T001525,C00312,P00070,Bakery,1,154.09,154.09,2024-09-19T03:39:30
T001526,C00132,P00435,Bakery,2,89.19,178.38,2024-09-08T19:08:23
T001527,C00765,P00474,Bakery,6,31.94,191.64,2024-06-13T05:17:15
T001528,C00480,P00080,Bakery,2,36.92,73.84,2024-04-30T08:14:46
T001529,C00293,P00309,Snacks,1,30.51,30.51,2024-01-08T16:25:22
T001530,C00371,P00257,Vegetables,2,184.09,368.18,2024-05-01T11:28:22
T001531,C00043,P00144,Fruits,1,129.78,129.78,2024-05-24T15:10:54
T001532,C00514,P00482,Snacks,6,121.2,727.2,2024-03-26T05:48:39
T001533,C00616,P00254,Beverages,4,118.57,474.28,2024-05-10T23:41:27
T001534,C00860,P00250,Beverages,5,126.04,630.2,2024-03-28T00:24:05
T001535,C00390,P00184,Vegetables,10,173.07,1730.7,2024-06-19T19:25:50
T001536,C00624,P00365,Dairy,5,132.66,663.3,2024-10-04T00:20:59
T001537,C00700,P00085,Bakery,5,13.03,65.15,2024-09-12T07:51:39
T001538,C00721,P00361,Beverages,10,139.69,1396.9,2024-08-28T17:24:20
T001539,C00823,P00211,Beverages,3,50.21,150.63,2024-08-22T05:34:17
T001540,C00057,P00192,Bakery,3,25.17,75.51,2024-01-19T07:03:48
T001541,C00485,P00344,Vegetables,7,18.99,132.93,2024-01-29T14:49:24
T001542,C00912,P00001,Vegetables,4,66.94,267.76,2024-02-23T21:17:00
T001543,C00159,P00126,Snacks,3,76.22,228.66,2024-07-25T04:30:10
T001544,C00685,P00215,Dairy,8,7.7,61.6,2024-01-28T09:26:43
T001545,C00864,P00098,Snacks,3,194.17,582.51,2024-10-27T07:37:30
T001546,C00708,P00056,Vegetables,10,74.63,746.3,2024-10-25T23:28:25
T001547,C00332,P00089,Fruits,6,83.24,499.44,2024-07-09T18:23:44
T001548,C00091,P00278,Fruits,1,145.36,145.36,2024-09-04T08:43:28
T001549,C00965,P00226,Snacks,7,171.33,1199.31,2024-01-04T16:51:12
T001550,C00291,P00226,Fruits,1,171.33,171.33,2024-05-28T06:41:33
T001551,C00368,P00384,Beverages,2,33.38,66.76,2024-05-26T14:03:27
T001552,C00459,P00179,Bakery,1,58.02,58.02,2024-06-19T01:45:20
T001553,C00647,P00120,Fruits,8,98.52,788.16,2024-09-22T13:49:49
T001554,C00710,P00236,Vegetables,1,40.15,40.15,2024-07-13T11:56:21
T001555,C00085,P00253,Dairy,1,174.79,174.79,2024-05-09T14:54:50
T001556,C00634,P00500,Dairy,1,55.71,55.71,2024-06-04T05:10:40
T001557,C00180,P00091,Vegetables,7,138.12,966.84,2024-01-22T14:35:32
T001558,C00639,P00117,Bakery,6,114.33,685.98,2024-01-16T12:05:40
T001559,C00410,P00041,Dairy,10,78.13,781.3,2024-09-05T04:08:32
T001560,C00867,P00406,Beverages,5,50.55,252.75,2024-04-09T15:12:02
T001561,C00428,P00220,Beverages,5,32.62,163.1,2024-02-01T07:16:14
T001562,C00784,P00165,Snacks,2,118.56,237.12,2024-09-28T17:00:42
T001563,C00587,P00124,Fruits,10,94.08,940.8,2024-03-22T19:37:49
T001564,C00416,P00314,Beverages,9,177.19,1594.71,2024-03-25T00:36:42
T001565,C00659,P00238,Snacks,2,190.16,380.32,2024-06-30T03:30:55
T001566,C00942,P00484,Snacks,2,198.06,396.12,2024-08-06T02:44:08
T001567,C00102,P00116,Fruits,8,19.42,155.36,2024-06-14T17:21:55
T001568,C00174,P00458,Fruits,3,139.35,418.05,2024-02-07T22:46:38
T001569,C00325,P00065,Fruits,10,87.28,872.8,2024-08-07T00:23:06
T001570,C00232,P00343,Fruits,7,188.05,1316.35,2024-04-06T19:16:13
T001571,C00270,P00090,Vegetables,5,135.06,675.3,2024-06-01T20:38:48
T001572,C00563,P00347,Dairy,1,49.07,49.07,2024-08-30T01:36:46
T001573,C00135,P00415,Snacks,10,120.91,1209.1,2024-10-04T21:06:45
T001574,C00686,P00407,Vegetables,5,73.37,366.85,2024-06-22T15:43:50
T001575,C00546,P00304,Beverages,9,60.87,547.83,2024-09-16T14:21:58
T001576,C00801,P00027,Snacks,9,164.43,1479.87,2024-04-06T13:52:11
T001577,C00406,P00333,Dairy,5,172.84,864.2,2024-02-28T05:37:26
T001578,C00490,P00352,Bakery,4,82.44,329.76,2024-01-10T10:49:38
T001579,C00045,P00131,Vegetables,9,99.04,891.36,2024-02-07T09:41:53
T001580,C00803,P00229,Beverages,6,45.04,270.24,2024-01-22T02:59:37
T001581,C00717,P00167,Snacks,10,46.71,467.1,2024-09-22T18:50:43
T001582,C00922,P00481,Dairy,5,50.55,252.75,2024-10-01T08:09:01
T001583,C00170,P00009,Snacks,1,115.08,115.08,2024-09-06T08:51:56
T001584,C00436,P00281,Vegetables,1,190.28,190.28,2024-03-24T19:36:02
T001585,C00946,P00285,Dairy,3,83.44,250.32,2024-05-10T18:52:29
T001586,C00515,P00276,Vegetables,2,111.05,222.1,2024-09-14T00:43:17
T001587,C00495,P00395,Vegetables,7,88.07,616.49,2024-07-10T05:16:33
T001588,C00440,P00469,Beverages,7,75.31,527.17,2024-03-29T13:39:46
T001589,C00489,P00069,Bakery,3,96.29,288.87,2024-08-08T01:25:44
T001590,C00406,P00147,Bakery,6,101.19,607.14,2024-07-05T19:02:28
T001591,C00512,P00209,Vegetables,5,180.76,903.8,2024-11-07T16:55:21
T001592,C00869,P00035,Snacks,6,94.66,567.96,2024-05-03T14:39:23
T001593,C00333,P00322,Beverages,9,76.43,687.87,2024-10-30T14:13:38
T001594,C00653,P00434,Dairy,3,194.8,584.4,2024-01-31T09:10:43
T001595,C00959,P00273,Fruits,9,175.51,1579.59,2024-07-12T12:11:22
T001596,C00523,P00194,Vegetables,8,42.22,337.76,2024-01-23T03:58:30
T001597,C00902,P00044,Snacks,10,144.69,1446.9,2024-11-10T03:57:40
T001598,C00020,P00242,Dairy,7,197.08,1379.56,2024-09-12T19:10:01
T001599,C00828,P00226,Fruits,9,171.33,1541.97,2024-04-06T18:07:43
T001600,C00379,P00043,Fruits,2,184.64,369.28,2024-05-31T14:29:31
T001601,C00199,P00239,Bakery,8,115.07,920.56,2024-02-19T21:53:20
T001602,C00093,P00462,Bakery,7,152.4,1066.8,2024-05-03T02:14:23
T001603,C00919,P00498,Vegetables,8,122.75,982.0,2024-08-12T19:16:50
T001604,C00948,P00318,Snacks,2,197.0,394.0,2024-10-02T21:32:15
T001605,C00968,P00117,Fruits,5,114.33,571.65,2024-02-08T10:02:53
T001606,C00337,P00017,Bakery,5,16.37,81.85,2024-01-13T03:28:34
T001607,C00066,P00467,Snacks,1,198.49,198.49,2024-10-12T13:54:15
T001608,C00916,P00168,Dairy,7,21.65,151.55,2024-10-16T14:10:50
T001609,C00879,P00493,Vegetables,9,59.12,532.08,2024-02-25T18:31:43
T001610,C00461,P00027,Bakery,5,164.43,822.15,2024-09-16T03:04:16
T001611,C00369,P00481,Vegetables,3,50.55,151.65,2024-09-13T02:29:02
T001612,C00928,P00470,Fruits,1,150.98,150.98,2024-01-11T15:55:16
T001613,C00822,P00498,Fruits,2,122.75,245.5,2024-04-12T20:21:56
T001614,C00667,P00087,Dairy,5,134.99,674.95,2024-09-28T17:26:17
T001615,C00333,P00205,Dairy,1,7.12,7.12,2024-01-12T04:55:36
T001616,C00168,P00469,Bakery,6,75.31,451.86,2024-01-25T16:38:43
T001617,C00836,P00451,Vegetables,8,47.2,377.6,2024-04-24T12:10:50
T001618,C00280,P00413,Bakery,1,173.13,173.13,2024-04-24T16:42:14
T001619,C00589,P00209,Vegetables,3,180.76,542.28,2024-02-16T23:34:49
T001620,C00875,P00306,Dairy,3,64.4,193.2,2024-08-28T00:24:38
T001621,C00475,P00393,Beverages,3,128.23,384.69,2024-05-07T09:01:29
T001622,C00982,P00183,Snacks,6,87.46,524.76,2024-07-06T09:42:47
T001623,C00165,P00479,Beverages,9,95.61,860.49,2024-10-07T20:40:40
T001624,C00553,P00481,Dairy,1,50.55,50.55,2024-05-11T10:13:34
T001625,C00134,P00150,Beverages,6,36.14,216.84,2024-08-17T03:24:12
T001626,C00891,P00483,Fruits,6,104.46,626.76,2024-05-16T16:38:02
T001627,C00378,P00294,Beverages,9,58.88,529.92,2024-08-25T12:49:49
T001628,C00380,P00226,Beverages,9,171.33,1541.97,2024-08-24T20:33:12
T001629,C00163,P00305,Vegetables,9,41.9,377.1,2024-02-27T00:21:29
T001630,C00510,P00423,Dairy,2,154.01,308.02,2024-05-27T06:42:25
T001631,C00745,P00096,Beverages,4,85.9,343.6,2024-04-27T16:23:39
T001632,C00338,P00008,Vegetables,3,74.53,223.59,2024-03-13T17:29:26
T001633,C00347,P00004,Fruits,9,29.21,262.89,2024-07-28T09:42:46
T001634,C00706,P00304,Vegetables,9,60.87,547.83,2024-03-10T07:13:27
T001635,C00484,P00244,Fruits,2,183.1,366.2,2024-09-05T04:01:14
T001636,C00135,P00307,Vegetables,7,126.29,884.03,2024-09-24T04:43:12
T001637,C00353,P00251,Vegetables,4,107.26,429.04,2024-10-03T21:06:11
T001638,C00347,P00271,Beverages,8,119.35,954.8,2024-04-10T22:33:27
T001639,C00056,P00223,Bakery,6,167.98,1007.88,2024-04-16T14:19:49
T001640,C00303,P00445,Fruits,4,88.03,352.12,2024-03-19T12:39:28
T001641,C00690,P00234,Dairy,8,30.46,243.68,2024-07-25T07:00:09
T001642,C00830,P00092,Fruits,10,142.22,1422.2,2024-09-22T17:05:18
T001643,C00179,P00371,Snacks,8,122.49,979.92,2024-06-23T08:48:51
T001644,C00549,P00027,Beverages,1,164.43,164.43,2024-06-02T22:10:49
T001645,C00068,P00364,Dairy,7,198.19,1387.33,2024-02-24T04:39:25
T001646,C00766,P00252,Fruits,9,81.92,737.28,2024-08-24T22:43:14
T001647,C00055,P00132,Bakery,8,128.01,1024.08,2024-08-03T11:53:05
T001648,C00257,P00013,Vegetables,5,29.32,146.6,2024-04-09T11:19:23
T001649,C01000,P00261,Fruits,1,141.67,141.67,2024-06-15T19:39:56
T001650,C00038,P00126,Vegetables,4,76.22,304.88,2024-07-18T13:38:11
T001651,C00660,P00446,Dairy,1,114.5,114.5,2024-04-14T08:53:03
T001652,C00488,P00068,Bakery,2,120.05,240.1,2024-10-11T07:24:04
T001653,C00977,P00328,Snacks,3,175.79,527.37,2024-10-02T09:40:26
T001654,C00092,P00223,Fruits,7,167.98,1175.86,2024-10-28T03:03:34
T001655,C00365,P00219,Dairy,5,16.8,84.0,2024-06-08T11:27:56
T001656,C00308,P00182,Snacks,2,171.41,342.82,2024-08-09T19:17:21
T001657,C00584,P00404,Beverages,7,33.69,235.83,2024-05-10T06:08:38
T001658,C00281,P00126,Snacks,9,76.22,685.98,2024-11-05T13:42:44
T001659,C00122,P00094,Fruits,5,106.81,534.05,2024-01-08T09:28:49
T001660,C00542,P00240,Fruits,10,173.34,1733.4,2024-02-20T01:37:03
T001661,C00632,P00130,Fruits,1,22.0,22.0,2024-06-30T14:19:53
T001662,C00004,P00424,Beverages,1,34.61,34.61,2024-08-06T13:08:03
T001663,C00173,P00435,Fruits,3,89.19,267.57,2024-09-06T13:01:17
T001664,C00871,P00461,Vegetables,8,104.4,835.2,2024-03-03T13:27:12
T001665,C00776,P00472,Bakery,1,90.2,90.2,2024-04-28T11:59:46
T001666,C00927,P00350,Dairy,6,120.53,723.18,2024-08-22T10:33:23
T001667,C00998,P00286,Dairy,10,35.88,358.8,2024-07-14T04:39:31
T001668,C00952,P00093,Fruits,9,72.45,652.05,2024-04-08T15:00:33
T001669,C00760,P00377,Bakery,1,113.38,113.38,2024-11-03T09:48:24
T001670,C00159,P00163,Bakery,6,165.03,990.18,2024-09-17T21:09:50
T001671,C00954,P00059,Beverages,8,72.3,578.4,2024-10-31T06:02:42
T001672,C00402,P00311,Beverages,3,134.36,403.08,2024-05-29T01:43:29
T001673,C00265,P00104,Vegetables,1,194.49,194.49,2024-10-06T08:32:51
T001674,C00795,P00248,Snacks,8,55.6,444.8,2024-02-03T01:45:02
T001675,C00723,P00279,Dairy,2,158.27,316.54,2024-02-15T21:55:08
T001676,C00234,P00426,Bakery,5,92.94,464.7,2024-08-06T21:55:51
T001677,C00711,P00239,Snacks,4,115.07,460.28,2024-09-10T21:22:25
T001678,C00963,P00219,Snacks,10,16.8,168.0,2024-02-17T04:10:47
T001679,C00533,P00426,Bakery,2,92.94,185.88,2024-05-13T05:24:29
T001680,C00724,P00473,Beverages,7,117.07,819.49,2024-10-12T18:35:52
T001681,C00826,P00313,Bakery,2,30.43,60.86,2024-09-19T14:20:58
T001682,C00475,P00425,Snacks,1,156.2,156.2,2024-04-30T17:52:08
T001683,C00639,P00035,Fruits,6,94.66,567.96,2024-03-03T14:09:41
T001684,C00414,P00059,Vegetables,3,72.3,216.9,2024-08-18T10:27:50
T001685,C00036,P00308,Dairy,7,57.05,399.35,2024-04-07T00:37:50
T001686,C00698,P00284,Beverages,4,190.17,760.68,2024-10-22T12:35:55
T001687,C00233,P00374,Snacks,5,149.18,745.9,2024-03-15T03:53:30
T001688,C00835,P00338,Bakery,7,154.94,1084.58,2024-02-02T13:49:54
T001689,C00316,P00303,Bakery,7,40.55,283.85,2024-10-03T17:02:34
T001690,C00442,P00174,Snacks,4,66.17,264.68,2024-01-28T19:51:40
T001691,C00789,P00430,Dairy,4,104.0,416.0,2024-09-06T22:08:24
T001692,C00859,P00245,Vegetables,5,173.45,867.25,2024-07-31T08:22:00
T001693,C00805,P00178,Fruits,8,8.83,70.64,2024-04-25T22:13:59
